ID,MainCategory,SubCategory,TotalPower,Date
20,Other renewable energies,Waste,15640,1996
21,Fossil fuel,Natural gas,147,2016
10,Fossil fuel,Natural gas,1490,2018
21,Other renewable energies,Photovoltaic,4.4,2001
19,Other renewable energies,Photovoltaic,25.799999999999997,2005
11,Fossil fuel,Natural gas,43.2,2015
20,Other renewable energies,Photovoltaic,4.8,1997
2,Hydroelectric power,Hydroelectric power,141,2000
2,Hydroelectric power,Hydroelectric power,50,1957
19,Other renewable energies,Biomass,76,2015
21,Fossil fuel,Natural gas,50,2017
17,Fossil fuel,Natural gas,960,2018
1,Other renewable energies,Photovoltaic,253.99999999999997,1997
10,Fossil fuel,Natural gas,143,2015
21,Other renewable energies,Biomass,149,2019
1,Fossil fuel,Natural gas,90,2015
2,Hydroelectric power,Hydroelectric power,40.4,1975
14,Other renewable energies,Photovoltaic,7.2,1998
1,Other renewable energies,Biomass,80,1985
17,Fossil fuel,Natural gas,110,2019
22,Fossil fuel,Natural gas,120,2017
20,Other renewable energies,Photovoltaic,6,1998
25,Fossil fuel,Natural gas,20,2018
12,Hydroelectric power,Hydroelectric power,220,1923
1,Other renewable energies,Biomass,1840,2000
8,Hydroelectric power,Hydroelectric power,37,2020
1,Other renewable energies,Biomass,130,2019
18,Other renewable energies,Photovoltaic,8,1996
1,Fossil fuel,Natural gas,60,2019
11,Other renewable energies,Photovoltaic,52.3,1999
1,Fossil fuel,Natural gas,20,2020
1,Fossil fuel,Natural gas,50,2021
17,Hydroelectric power,Hydroelectric power,16450,2021
6,Hydroelectric power,Hydroelectric power,14,2009
22,Fossil fuel,Natural gas,50,2013
3,Other renewable energies,Waste,27200,2016
17,Fossil fuel,Natural gas,50,2020
20,Other renewable energies,Photovoltaic,14.620000000000001,2001
11,Hydroelectric power,Hydroelectric power,90,2021
19,Fossil fuel,Natural gas,100,2018
17,Other renewable energies,Waste,11000,2012
2,Other renewable energies,Waste,17000,2012
19,Other renewable energies,Waste,11150,2013
21,Other renewable energies,Waste,18600,2010
21,Other renewable energies,Biomass,260,2018
11,Other renewable energies,Waste,21600,2012
22,Other renewable energies,Waste,21240,2006
4,Other renewable energies,Wind energy,900,2012
23,Other renewable energies,Biomass,127,2018
1,Other renewable energies,Biomass,3500,2005
18,Other renewable energies,Photovoltaic,93.9,2001
1,Other renewable energies,Waste,3100,2016
19,Other renewable energies,Photovoltaic,86.9,2002
17,Hydroelectric power,Hydroelectric power,16,1907
23,Other renewable energies,Photovoltaic,10.5,1989
4,Other renewable energies,Biomass,240,2009
2,Other renewable energies,Photovoltaic,68.8,2002
2,Other renewable energies,Photovoltaic,58.00000000000002,1996
8,Hydroelectric power,Hydroelectric power,72,2023
11,Other renewable energies,Photovoltaic,17.1,2003
8,Other renewable energies,Biomass,615,2010
17,Other renewable energies,Biomass,4177,2022
5,Other renewable energies,Biomass,6452,2022
1,Fossil fuel,Natural gas,20,2022
1,Other renewable energies,Wind energy,2.1,2022
1,Other renewable energies,Biomass,80,2017
18,Other renewable energies,Biomass,80,2016
24,Other renewable energies,Biomass,680,2016
1,Other renewable energies,Biomass,81,2016
20,Other renewable energies,Biomass,175,2016
26,Other renewable energies,Biomass,70,2016
17,Fossil fuel,Natural gas,120,2014
17,Fossil fuel,Natural gas,129,2015
1,Other renewable energies,Wind energy,9.8,2012
21,Hydroelectric power,Hydroelectric power,105,2021
18,Other renewable energies,Photovoltaic,63.6,2002
7,Hydroelectric power,Hydroelectric power,340,2021
18,Other renewable energies,Photovoltaic,10,1901
19,Hydroelectric power,Hydroelectric power,42224,1966
1,Other renewable energies,Photovoltaic,3.5,1995
18,Other renewable energies,Photovoltaic,140.2,1999
1,Other renewable energies,Photovoltaic,20.63,1991
17,Hydroelectric power,Hydroelectric power,1580,1909
15,Hydroelectric power,Hydroelectric power,60,1916
17,Hydroelectric power,Hydroelectric power,380,1906
17,Hydroelectric power,Hydroelectric power,1800,1921
17,Hydroelectric power,Hydroelectric power,1026,1991
17,Hydroelectric power,Hydroelectric power,16800,1976
18,Hydroelectric power,Hydroelectric power,1600,1941
2,Hydroelectric power,Hydroelectric power,1228,1986
2,Hydroelectric power,Hydroelectric power,11520,1989
1,Hydroelectric power,Hydroelectric power,409,2000
13,Other renewable energies,Photovoltaic,49.900000000000006,1996
13,Other renewable energies,Photovoltaic,40.1,1993
25,Other renewable energies,Photovoltaic,7.7,1998
19,Hydroelectric power,Hydroelectric power,7155,2001
17,Other renewable energies,Photovoltaic,3,1993
18,Hydroelectric power,Hydroelectric power,1500,1972
18,Hydroelectric power,Hydroelectric power,1376,1902
5,Other renewable energies,Photovoltaic,31,2003
18,Other renewable energies,Biomass,60,2010
18,Hydroelectric power,Hydroelectric power,7000,1914
19,Other renewable energies,Photovoltaic,5.8,1991
1,Hydroelectric power,Hydroelectric power,1770,1987
1,Hydroelectric power,Hydroelectric power,2500,2003
18,Hydroelectric power,Hydroelectric power,85000,1977
18,Hydroelectric power,Hydroelectric power,70000,1956
18,Hydroelectric power,Hydroelectric power,337,2001
18,Hydroelectric power,Hydroelectric power,166,1999
1,Other renewable energies,Biomass,850,2001
14,Hydroelectric power,Hydroelectric power,25200,1963
23,Hydroelectric power,Hydroelectric power,750,1985
24,Hydroelectric power,Hydroelectric power,6360,1940
24,Hydroelectric power,Hydroelectric power,4480,1914
24,Hydroelectric power,Hydroelectric power,1360,1968
22,Hydroelectric power,Hydroelectric power,27600,1954
22,Hydroelectric power,Hydroelectric power,5300,1957
22,Hydroelectric power,Hydroelectric power,24000,1927
22,Hydroelectric power,Hydroelectric power,27900,1906
22,Hydroelectric power,Hydroelectric power,1300,1994
10,Hydroelectric power,Hydroelectric power,24375,1921
10,Hydroelectric power,Hydroelectric power,27800,1896
22,Hydroelectric power,Hydroelectric power,27000,1904
22,Hydroelectric power,Hydroelectric power,1600,1901
19,Hydroelectric power,Hydroelectric power,106000,1914
19,Hydroelectric power,Hydroelectric power,226,2000
1,Other renewable energies,Wind energy,7,2006
1,Other renewable energies,Wind energy,10,2007
17,Hydroelectric power,Hydroelectric power,300,1894
17,Hydroelectric power,Hydroelectric power,15,1915
16,Hydroelectric power,Hydroelectric power,15,2001
20,Hydroelectric power,Hydroelectric power,340,1947
20,Hydroelectric power,Hydroelectric power,340,1978
17,Other renewable energies,Biomass,270,2000
23,Hydroelectric power,Hydroelectric power,535,1999
17,Hydroelectric power,Hydroelectric power,150,1899
17,Hydroelectric power,Hydroelectric power,4,1994
17,Hydroelectric power,Hydroelectric power,19,1957
17,Other renewable energies,Photovoltaic,7.1,2004
17,Hydroelectric power,Hydroelectric power,550,1893
20,Other renewable energies,Biomass,60,1990
20,Other renewable energies,Photovoltaic,20.8,1996
20,Hydroelectric power,Hydroelectric power,15,2004
6,Hydroelectric power,Hydroelectric power,239,1995
6,Hydroelectric power,Hydroelectric power,18.5,1998
6,Hydroelectric power,Hydroelectric power,324,2005
6,Hydroelectric power,Hydroelectric power,1200,1941
6,Hydroelectric power,Hydroelectric power,30,1984
6,Hydroelectric power,Hydroelectric power,1415,1997
6,Hydroelectric power,Hydroelectric power,32,1999
6,Hydroelectric power,Hydroelectric power,1250,2003
6,Hydroelectric power,Hydroelectric power,175,1965
6,Hydroelectric power,Hydroelectric power,22,1985
6,Hydroelectric power,Hydroelectric power,11,1989
17,Other renewable energies,Photovoltaic,7.8,1991
2,Other renewable energies,Photovoltaic,32.1,1997
2,Other renewable energies,Photovoltaic,19.7,1993
1,Other renewable energies,Photovoltaic,48.9,1996
11,Other renewable energies,Photovoltaic,0.8,2004
11,Other renewable energies,Wind energy,6.4,2005
11,Hydroelectric power,Hydroelectric power,260,1962
11,Other renewable energies,Photovoltaic,8.3,1998
11,Other renewable energies,Photovoltaic,46.4,2001
19,Hydroelectric power,Hydroelectric power,27.5,1983
3,Other renewable energies,Photovoltaic,17.4,1998
3,Other renewable energies,Photovoltaic,14.6,1990
3,Other renewable energies,Photovoltaic,11.959999999999999,1996
3,Hydroelectric power,Hydroelectric power,50,2001
6,Hydroelectric power,Hydroelectric power,50,2004
2,Hydroelectric power,Hydroelectric power,128.5,2003
2,Hydroelectric power,Hydroelectric power,19.5,1988
2,Hydroelectric power,Hydroelectric power,34,1981
2,Hydroelectric power,Hydroelectric power,919.2,1994
2,Hydroelectric power,Hydroelectric power,886,1983
2,Hydroelectric power,Hydroelectric power,23,1914
2,Hydroelectric power,Hydroelectric power,30,1958
2,Hydroelectric power,Hydroelectric power,42,2002
2,Hydroelectric power,Hydroelectric power,128,1993
13,Hydroelectric power,Hydroelectric power,385,1997
2,Hydroelectric power,Hydroelectric power,16,1929
26,Hydroelectric power,Hydroelectric power,40,1972
26,Hydroelectric power,Hydroelectric power,430,1999
2,Hydroelectric power,Hydroelectric power,396,1999
2,Hydroelectric power,Hydroelectric power,410,1947
26,Hydroelectric power,Hydroelectric power,1640,2001
26,Hydroelectric power,Hydroelectric power,516,2002
26,Hydroelectric power,Hydroelectric power,25,1968
26,Hydroelectric power,Hydroelectric power,25,1996
2,Hydroelectric power,Hydroelectric power,760,2004
2,Other renewable energies,Biomass,100,1989
2,Hydroelectric power,Hydroelectric power,87.5,1960
2,Hydroelectric power,Hydroelectric power,250,1990
2,Hydroelectric power,Hydroelectric power,80,1937
2,Other renewable energies,Biomass,330.3,2003
2,Hydroelectric power,Hydroelectric power,12,1926
7,Other renewable energies,Photovoltaic,7.2,2000
7,Other renewable energies,Photovoltaic,1.4,2001
7,Hydroelectric power,Hydroelectric power,18.5,1927
7,Other renewable energies,Photovoltaic,2.3,2003
20,Hydroelectric power,Hydroelectric power,312,1900
17,Hydroelectric power,Hydroelectric power,1374,2004
19,Hydroelectric power,Hydroelectric power,120,1892
1,Other renewable energies,Photovoltaic,384.44,1999
18,Other renewable energies,Photovoltaic,6.9,1997
18,Other renewable energies,Photovoltaic,93.5,2004
18,Other renewable energies,Photovoltaic,5.6,1992
18,Other renewable energies,Photovoltaic,45.3,2003
2,Hydroelectric power,Hydroelectric power,20,1945
2,Hydroelectric power,Hydroelectric power,120,1888
23,Hydroelectric power,Hydroelectric power,294,2005
23,Hydroelectric power,Hydroelectric power,92,1998
19,Other renewable energies,Biomass,200,2004
20,Other renewable energies,Photovoltaic,12,1993
11,Hydroelectric power,Hydroelectric power,75,1900
11,Hydroelectric power,Hydroelectric power,252,1905
19,Other renewable energies,Photovoltaic,25.2,2003
20,Hydroelectric power,Hydroelectric power,198,1918
2,Hydroelectric power,Hydroelectric power,180,1942
2,Hydroelectric power,Hydroelectric power,237,1987
23,Hydroelectric power,Hydroelectric power,257,1996
20,Hydroelectric power,Hydroelectric power,246,1934
1,Hydroelectric power,Hydroelectric power,2,1995
18,Hydroelectric power,Hydroelectric power,295,1995
2,Hydroelectric power,Hydroelectric power,10,1911
1,Hydroelectric power,Hydroelectric power,105,1936
1,Hydroelectric power,Hydroelectric power,230,1991
1,Other renewable energies,Photovoltaic,74.44,2000
2,Hydroelectric power,Hydroelectric power,30,1978
2,Other renewable energies,Photovoltaic,16,2001
19,Other renewable energies,Photovoltaic,8.2,1997
11,Other renewable energies,Wind energy,6.4,2002
11,Hydroelectric power,Hydroelectric power,240,1888
1,Hydroelectric power,Hydroelectric power,103,1982
1,Other renewable energies,Photovoltaic,18.5,1993
19,Hydroelectric power,Hydroelectric power,472,1943
19,Other renewable energies,Photovoltaic,9.8,1998
3,Hydroelectric power,Hydroelectric power,17.6,1990
3,Other renewable energies,Photovoltaic,5.5,1999
3,Hydroelectric power,Hydroelectric power,75,1900
3,Other renewable energies,Photovoltaic,1,1988
3,Other renewable energies,Photovoltaic,9.7,1992
3,Other renewable energies,Photovoltaic,10.1,2001
3,Other renewable energies,Photovoltaic,14.3,1997
3,Hydroelectric power,Hydroelectric power,200,1863
3,Other renewable energies,Photovoltaic,15.1,1991
3,Hydroelectric power,Hydroelectric power,45,1903
3,Hydroelectric power,Hydroelectric power,15,1982
3,Hydroelectric power,Hydroelectric power,40,1975
3,Other renewable energies,Photovoltaic,13.399999999999999,1994
20,Other renewable energies,Biomass,65,2005
23,Other renewable energies,Biomass,65,2001
2,Hydroelectric power,Hydroelectric power,64,1908
2,Other renewable energies,Wind energy,10,2003
17,Other renewable energies,Biomass,90,1997
15,Other renewable energies,Photovoltaic,10,2003
15,Other renewable energies,Photovoltaic,3,1988
17,Hydroelectric power,Hydroelectric power,100,1962
15,Other renewable energies,Photovoltaic,23.8,2002
17,Hydroelectric power,Hydroelectric power,2018.5,2002
15,Hydroelectric power,Hydroelectric power,15,1981
16,Other renewable energies,Photovoltaic,2.3,2000
17,Hydroelectric power,Hydroelectric power,302,1995
15,Other renewable energies,Photovoltaic,3,1990
15,Other renewable energies,Photovoltaic,3,1992
15,Other renewable energies,Photovoltaic,3.5,1997
15,Other renewable energies,Photovoltaic,28.5,2005
17,Hydroelectric power,Hydroelectric power,82.5,1979
17,Other renewable energies,Photovoltaic,3.3,1992
15,Other renewable energies,Photovoltaic,3.3,1991
15,Hydroelectric power,Hydroelectric power,125,1996
15,Other renewable energies,Photovoltaic,9.7,1993
15,Other renewable energies,Photovoltaic,4,2004
13,Other renewable energies,Photovoltaic,18.2,1991
11,Other renewable energies,Photovoltaic,1,1997
11,Other renewable energies,Photovoltaic,5.800000000000001,1991
13,Other renewable energies,Photovoltaic,40.2,1990
11,Other renewable energies,Photovoltaic,31.799999999999997,1995
13,Other renewable energies,Photovoltaic,7.3999999999999995,1999
13,Other renewable energies,Photovoltaic,9.7,1998
11,Other renewable energies,Photovoltaic,3,1993
13,Hydroelectric power,Hydroelectric power,880,1946
13,Hydroelectric power,Hydroelectric power,340,1942
13,Hydroelectric power,Hydroelectric power,455,1949
13,Hydroelectric power,Hydroelectric power,440,1947
13,Other renewable energies,Photovoltaic,2.4,1997
13,Other renewable energies,Photovoltaic,12.1,2001
11,Other renewable energies,Photovoltaic,6.62,2005
11,Hydroelectric power,Hydroelectric power,1600,1996
11,Other renewable energies,Photovoltaic,3.3,2000
13,Other renewable energies,Photovoltaic,11,2005
11,Other renewable energies,Photovoltaic,2.4,2002
13,Other renewable energies,Photovoltaic,5,2003
10,Hydroelectric power,Hydroelectric power,5,1993
17,Hydroelectric power,Hydroelectric power,37.5,1983
19,Hydroelectric power,Hydroelectric power,100,1944
17,Hydroelectric power,Hydroelectric power,25,1980
8,Hydroelectric power,Hydroelectric power,400,1960
2,Hydroelectric power,Hydroelectric power,30,1943
3,Other renewable energies,Wind energy,900,2005
3,Other renewable energies,Photovoltaic,101.4,2005
3,Other renewable energies,Photovoltaic,0.3,2003
3,Hydroelectric power,Hydroelectric power,10,1935
3,Hydroelectric power,Hydroelectric power,100,1898
19,Other renewable energies,Photovoltaic,3,1990
19,Hydroelectric power,Hydroelectric power,17,1989
19,Hydroelectric power,Hydroelectric power,230,1994
19,Other renewable energies,Biomass,17,1993
19,Hydroelectric power,Hydroelectric power,6,1993
11,Hydroelectric power,Hydroelectric power,12,1999
5,Other renewable energies,Photovoltaic,46.92,2005
1,Hydroelectric power,Hydroelectric power,600,2004
2,Hydroelectric power,Hydroelectric power,50,1948
2,Hydroelectric power,Hydroelectric power,173,1992
15,Hydroelectric power,Hydroelectric power,640,1987
15,Hydroelectric power,Hydroelectric power,225,1988
15,Hydroelectric power,Hydroelectric power,470,1992
12,Other renewable energies,Photovoltaic,306.4,2000
12,Other renewable energies,Photovoltaic,418.9,2001
12,Other renewable energies,Photovoltaic,164.1,2002
12,Other renewable energies,Photovoltaic,407.7,2003
12,Other renewable energies,Photovoltaic,316.29999999999995,2004
12,Other renewable energies,Photovoltaic,205.29999999999998,2005
13,Hydroelectric power,Hydroelectric power,690,1995
2,Other renewable energies,Biomass,400,1950
23,Hydroelectric power,Hydroelectric power,1562,1990
13,Hydroelectric power,Hydroelectric power,1206,1998
20,Hydroelectric power,Hydroelectric power,1925,2002
20,Hydroelectric power,Hydroelectric power,137,1996
1,Other renewable energies,Wind energy,13.4,2002
1,Other renewable energies,Wind energy,14,2000
1,Hydroelectric power,Hydroelectric power,40,1950
7,Other renewable energies,Biomass,50,2000
7,Hydroelectric power,Hydroelectric power,30,1987
8,Hydroelectric power,Hydroelectric power,245,1941
5,Other renewable energies,Photovoltaic,5.7,2004
5,Other renewable energies,Photovoltaic,16,1993
5,Other renewable energies,Photovoltaic,14,1999
3,Other renewable energies,Photovoltaic,8.5,1993
3,Hydroelectric power,Hydroelectric power,9.100000000000001,1996
23,Other renewable energies,Photovoltaic,3,1998
23,Hydroelectric power,Hydroelectric power,450,2004
23,Hydroelectric power,Hydroelectric power,822,2001
14,Other renewable energies,Photovoltaic,6.8,2002
8,Hydroelectric power,Hydroelectric power,900,1999
8,Hydroelectric power,Hydroelectric power,22,2000
8,Hydroelectric power,Hydroelectric power,40,1994
4,Other renewable energies,Photovoltaic,9,2001
5,Hydroelectric power,Hydroelectric power,25,2002
20,Hydroelectric power,Hydroelectric power,400,1941
5,Hydroelectric power,Hydroelectric power,30.5,1994
21,Hydroelectric power,Hydroelectric power,1343,1999
21,Hydroelectric power,Hydroelectric power,87,2004
21,Other renewable energies,Biomass,69,1999
21,Hydroelectric power,Hydroelectric power,14,1997
21,Hydroelectric power,Hydroelectric power,210,1990
21,Hydroelectric power,Hydroelectric power,130,2003
18,Other renewable energies,Biomass,28,1987
18,Hydroelectric power,Hydroelectric power,11,1985
18,Hydroelectric power,Hydroelectric power,60,1986
18,Hydroelectric power,Hydroelectric power,151,1993
21,Other renewable energies,Photovoltaic,3.8,1998
21,Other renewable energies,Photovoltaic,2.2,2000
1,Other renewable energies,Biomass,248,1995
1,Other renewable energies,Biomass,360,1996
1,Other renewable energies,Biomass,2650,2002
8,Hydroelectric power,Hydroelectric power,125,2001
23,Other renewable energies,Wind energy,2000,2005
26,Other renewable energies,Wind energy,6.5,2004
19,Other renewable energies,Biomass,5.5,1994
19,Other renewable energies,Photovoltaic,2.6,1996
19,Other renewable energies,Photovoltaic,50,1992
4,Hydroelectric power,Hydroelectric power,533,1996
4,Hydroelectric power,Hydroelectric power,80,1999
4,Hydroelectric power,Hydroelectric power,125,2004
4,Hydroelectric power,Hydroelectric power,400,2002
4,Other renewable energies,Photovoltaic,10.18,2003
4,Hydroelectric power,Hydroelectric power,32,1988
4,Hydroelectric power,Hydroelectric power,90,1964
4,Hydroelectric power,Hydroelectric power,10,1984
5,Hydroelectric power,Hydroelectric power,4,1986
1,Other renewable energies,Biomass,70,1998
1,Other renewable energies,Biomass,15,1994
1,Other renewable energies,Photovoltaic,30.4,1992
1,Other renewable energies,Biomass,20,1999
5,Hydroelectric power,Hydroelectric power,17,1918
5,Other renewable energies,Photovoltaic,9,1992
1,Hydroelectric power,Hydroelectric power,300,1939
1,Hydroelectric power,Hydroelectric power,150,1998
25,Other renewable energies,Photovoltaic,199.1,2001
25,Other renewable energies,Photovoltaic,279.5,2002
25,Other renewable energies,Photovoltaic,21.3,2000
25,Other renewable energies,Photovoltaic,15.4,1994
25,Other renewable energies,Photovoltaic,545.0599999999998,2004
25,Other renewable energies,Photovoltaic,225.13,2003
25,Other renewable energies,Photovoltaic,6.6,1992
25,Hydroelectric power,Hydroelectric power,40,1994
25,Hydroelectric power,Hydroelectric power,330,1945
25,Other renewable energies,Photovoltaic,9.1,1997
25,Other renewable energies,Photovoltaic,3,1999
2,Hydroelectric power,Hydroelectric power,950,1979
23,Hydroelectric power,Hydroelectric power,84,2000
17,Hydroelectric power,Hydroelectric power,211,1950
17,Hydroelectric power,Hydroelectric power,25,1942
8,Hydroelectric power,Hydroelectric power,900,1996
1,Hydroelectric power,Hydroelectric power,245,1943
2,Other renewable energies,Biomass,130,2004
8,Hydroelectric power,Hydroelectric power,75,1977
8,Hydroelectric power,Hydroelectric power,800,1983
4,Hydroelectric power,Hydroelectric power,18.5,2021
5,Hydroelectric power,Hydroelectric power,300,1998
3,Other renewable energies,Photovoltaic,27.7,2000
15,Hydroelectric power,Hydroelectric power,30,1994
2,Other renewable energies,Wind energy,6,2005
1,Other renewable energies,Wind energy,6.5,2003
17,Hydroelectric power,Hydroelectric power,112,1940
17,Hydroelectric power,Hydroelectric power,35,1948
3,Hydroelectric power,Hydroelectric power,300,1945
9,Other renewable energies,Biomass,515,2001
9,Hydroelectric power,Hydroelectric power,47,1997
9,Hydroelectric power,Hydroelectric power,145,1990
9,Hydroelectric power,Hydroelectric power,430,1908
9,Other renewable energies,Photovoltaic,17.1,2002
9,Other renewable energies,Photovoltaic,10.5,1993
9,Other renewable energies,Photovoltaic,17.2,1999
9,Other renewable energies,Photovoltaic,6.569999999999999,2005
9,Other renewable energies,Photovoltaic,3,1994
8,Hydroelectric power,Hydroelectric power,168,1918
23,Hydroelectric power,Hydroelectric power,117,1991
2,Hydroelectric power,Hydroelectric power,15,1900
2,Hydroelectric power,Hydroelectric power,7,1905
2,Hydroelectric power,Hydroelectric power,90,1944
2,Other renewable energies,Biomass,60,1998
2,Hydroelectric power,Hydroelectric power,16,1974
22,Hydroelectric power,Hydroelectric power,277.5,2002
22,Hydroelectric power,Hydroelectric power,294,1997
22,Hydroelectric power,Hydroelectric power,18.5,1983
22,Other renewable energies,Biomass,58,2003
22,Other renewable energies,Biomass,60,1996
22,Other renewable energies,Photovoltaic,2.8,1993
22,Hydroelectric power,Hydroelectric power,47,1996
22,Other renewable energies,Photovoltaic,3,1991
22,Other renewable energies,Photovoltaic,3,1992
22,Hydroelectric power,Hydroelectric power,5,2001
22,Other renewable energies,Photovoltaic,9,1999
22,Hydroelectric power,Hydroelectric power,500,2003
22,Other renewable energies,Photovoltaic,3.5,2000
23,Hydroelectric power,Hydroelectric power,790,1997
23,Hydroelectric power,Hydroelectric power,210,1988
20,Hydroelectric power,Hydroelectric power,200,1993
20,Hydroelectric power,Hydroelectric power,130,1999
18,Hydroelectric power,Hydroelectric power,85,2000
18,Hydroelectric power,Hydroelectric power,172,1989
18,Hydroelectric power,Hydroelectric power,243,1996
1,Hydroelectric power,Hydroelectric power,600,1942
20,Hydroelectric power,Hydroelectric power,760,1989
20,Hydroelectric power,Hydroelectric power,500,1949
18,Other renewable energies,Biomass,80,2005
17,Hydroelectric power,Hydroelectric power,36,1960
3,Other renewable energies,Photovoltaic,52.09,1995
3,Other renewable energies,Photovoltaic,1.5,2002
3,Hydroelectric power,Hydroelectric power,40,1994
3,Hydroelectric power,Hydroelectric power,11,1985
15,Other renewable energies,Photovoltaic,3.3,2001
18,Hydroelectric power,Hydroelectric power,100,1974
2,Hydroelectric power,Hydroelectric power,8.8,1925
10,Other renewable energies,Photovoltaic,6,2002
18,Hydroelectric power,Hydroelectric power,38,1982
18,Other renewable energies,Biomass,15,1983
3,Other renewable energies,Wind energy,30,2006
19,Hydroelectric power,Hydroelectric power,160,1956
19,Hydroelectric power,Hydroelectric power,50,1938
9,Other renewable energies,Photovoltaic,3,1996
